1000, 0.0008540153503417969
1500, 0.001194000244140625
2000, 0.0015838146209716797
2500, 0.0018291473388671875
3000, 0.002228260040283203
3500, 0.0026199817657470703
4000, 0.002978086471557617
4500, 0.0031859874725341797
5000, 0.0036220550537109375
5500, 0.0041351318359375
6000, 0.004441976547241211
6500, 0.004719972610473633
7000, 0.005037069320678711
7500, 0.0053670406341552734
8000, 0.005896091461181641
8500, 0.00725102424621582
9000, 0.006776094436645508
9500, 0.007200002670288086
10000, 0.008175849914550781
10500, 0.009327173233032227
11000, 0.008826255798339844
11500, 0.00946187973022461
12000, 0.009938955307006836
12500, 0.009493112564086914
13000, 0.010575056076049805
13500, 0.011115074157714844
14000, 0.013823986053466797
14500, 0.01141500473022461
15000, 0.011215925216674805
15500, 0.011808156967163086
16000, 0.011424064636230469
16500, 0.012133121490478516
17000, 0.013804197311401367
17500, 0.013740062713623047
18000, 0.013816118240356445
18500, 0.015117883682250977
19000, 0.01501321792602539
19500, 0.01509404182434082
20000, 0.014987945556640625
20500, 0.016521930694580078
21000, 0.015601873397827148
21500, 0.01875901222229004
22000, 0.015697717666625977
22500, 0.01679706573486328
23000, 0.01635885238647461
23500, 0.016878843307495117
24000, 0.018220901489257812
24500, 0.020984172821044922
25000, 0.01961493492126465
25500, 0.019260883331298828
26000, 0.02091813087463379
26500, 0.0200502872467041
27000, 0.020229816436767578
27500, 0.019678115844726562
28000, 0.020229101181030273
28500, 0.020228147506713867
29000, 0.0218658447265625
29500, 0.023138999938964844
30000, 0.022891998291015625
30500, 0.023869037628173828
31000, 0.023841142654418945
31500, 0.02359914779663086
32000, 0.022728919982910156
32500, 0.022879838943481445
33000, 0.023565053939819336
33500, 0.028276920318603516
34000, 0.028540849685668945
34500, 0.026512861251831055
35000, 0.027696847915649414
35500, 0.025444984436035156
36000, 0.02528691291809082
36500, 0.025826692581176758
37000, 0.02706623077392578
37500, 0.03147697448730469
38000, 0.029140949249267578
38500, 0.03504610061645508
39000, 0.029317855834960938
39500, 0.028956890106201172
40000, 0.02944493293762207
40500, 0.02914714813232422
41000, 0.03039097785949707
41500, 0.03221893310546875
42000, 0.035307884216308594
42500, 0.03146004676818848
43000, 0.030592918395996094
43500, 0.030859947204589844
44000, 0.0312800407409668
44500, 0.03308391571044922
45000, 0.03466916084289551
45500, 0.03443002700805664
46000, 0.03356003761291504
46500, 0.03337383270263672
47000, 0.03476119041442871
47500, 0.03445601463317871
48000, 0.03603100776672363
48500, 0.03614687919616699
49000, 0.04294085502624512
49500, 0.03735780715942383
50000, 0.03550601005554199
50500, 0.03780508041381836
51000, 0.03817176818847656
51500, 0.03862905502319336
52000, 0.03798675537109375
52500, 0.04122114181518555
53000, 0.04117727279663086
53500, 0.04803895950317383
54000, 0.042983055114746094
54500, 0.04356193542480469
55000, 0.046675920486450195
55500, 0.0457000732421875
56000, 0.04337906837463379
56500, 0.04262185096740723
57000, 0.0413970947265625
57500, 0.042001962661743164
58000, 0.04169321060180664
58500, 0.04368305206298828
59000, 0.04426288604736328
59500, 0.04354500770568848
60000, 0.04247903823852539
60500, 0.04307198524475098
61000, 0.05020332336425781
61500, 0.044876813888549805
62000, 0.045883893966674805
62500, 0.04440712928771973
63000, 0.04510331153869629
63500, 0.04707002639770508
64000, 0.05524897575378418
64500, 0.04819679260253906
65000, 0.046189069747924805
65500, 0.04621315002441406
66000, 0.0507349967956543
66500, 0.0503542423248291
67000, 0.0476069450378418
67500, 0.04800891876220703
68000, 0.047835350036621094
68500, 0.05120706558227539
69000, 0.052371978759765625
69500, 0.051155805587768555
70000, 0.05141496658325195
70500, 0.05075407028198242
71000, 0.05739998817443848
71500, 0.05124926567077637
72000, 0.05107378959655762
72500, 0.05179286003112793
73000, 0.0547027587890625
73500, 0.0588068962097168
74000, 0.053553104400634766
74500, 0.05705523490905762
75000, 0.05464816093444824
75500, 0.057359933853149414
76000, 0.054413795471191406
76500, 0.05560660362243652
77000, 0.05642986297607422
77500, 0.05498027801513672
78000, 0.0557708740234375
78500, 0.058084726333618164
79000, 0.05802488327026367
79500, 0.05689191818237305
80000, 0.0615239143371582
80500, 0.05972099304199219
81000, 0.05872297286987305
81500, 0.05831003189086914
82000, 0.06356000900268555
82500, 0.06155681610107422
83000, 0.06046628952026367
83500, 0.059861183166503906
84000, 0.06752514839172363
84500, 0.06378984451293945
85000, 0.06147289276123047
85500, 0.06492185592651367
86000, 0.06577014923095703
86500, 0.06791400909423828
87000, 0.06377077102661133
87500, 0.06383204460144043
88000, 0.06664180755615234
88500, 0.06638622283935547
89000, 0.06374025344848633
89500, 0.07171273231506348
90000, 0.0680232048034668
90500, 0.06499409675598145
91000, 0.06409025192260742
91500, 0.06953787803649902
92000, 0.06814408302307129
92500, 0.06539297103881836
93000, 0.06596612930297852
93500, 0.06710195541381836
94000, 0.07125711441040039
94500, 0.06788182258605957
95000, 0.07215189933776855
95500, 0.1156318187713623
96000, 0.0707550048828125
96500, 0.07543826103210449
97000, 0.08117079734802246
97500, 0.07303881645202637
98000, 0.08725810050964355
98500, 0.07193207740783691
99000, 0.07060980796813965
99500, 0.07037210464477539
100000, 0.07292580604553223
